county_name,municipality_name,property_location,deed_date,Year,Quarter, sale_price ,Price_Range,sale_assessment,Sale_Range,residential,Treated,Time,Interaction,Time_Placebo,Interaction_Placebo
ATLANTIC,Ventnor City,308-310 WALDON DRIVE,12/27/12,2012,2012-Q4,10,0,486400,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Ventnor City,307 N WASHINGTON AVE,12/14/12,2012,2012-Q4,410000,1,400000,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Ventnor City,313 N WASHINGTON AVE,11/14/12,2012,2012-Q4,415000,1,473700,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Ventnor City,401 N SOMERSET AVE,11/26/12,2012,2012-Q4,1,0,408700,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Ventnor City,401 N BURGHLEY AVE,11/16/12,2012,2012-Q4,125000,1,242600,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Ventnor City,515 N OXFORD AVE,10/26/12,2012,2012-Q4,1,0,245600,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Ventnor City,604 N BUFFALO AVE,11/15/12,2012,2012-Q4,350000,1,329800,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Ventnor City,807 N SURREY AVE,10/22/12,2012,2012-Q4,213000,1,245200,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Ventnor City,824 N SURREY AVE,11/14/12,2012,2012-Q4,121000,1,153700,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Ventnor City,5505 MARSHALL AVE,12/11/12,2012,2012-Q4,1,0,121600,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Ventnor City,808 MARSHALL COURT,12/26/12,2012,2012-Q4,70000,0,153700,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Ventnor City,5816 BURK AVE,12/6/12,2012,2012-Q4,70000,0,142700,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Ventnor City,812 N CORNWALL AVE,10/13/12,2012,2012-Q4,1,0,303300,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Ventnor City,1902 EAST DRIVE,10/10/12,2012,2012-Q4,310000,1,343400,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Ventnor City,2007 EAST DRIVE,10/12/12,2012,2012-Q4,195000,1,209400,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Linwood,2000 FRANKLIN BLVD,12/20/12,2012,2012-Q4,270000,1,314600,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Linwood,106 E MYRTLE AVE,11/15/12,2012,2012-Q4,315000,1,201100,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Linwood,26 W ASBURY AVE,12/20/12,2012,2012-Q4,1,0,151200,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Linwood,24 WENDY DR,11/28/12,2012,2012-Q4,1,0,220700,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Linwood,1711 WOODE-LYNNE BLVD,10/19/12,2012,2012-Q4,254000,1,205800,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Linwood,1840 FRANKLIN BLVD,12/10/12,2012,2012-Q4,550000,1,525000,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Linwood,200 W BELHAVEN AVE,12/3/12,2012,2012-Q4,1,0,235400,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Linwood,2 YALE LANE,12/7/12,2012,2012-Q4,745000,1,440000,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Linwood,1204 OAK AVE,11/7/12,2012,2012-Q4,190000,1,138700,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Linwood,121 E BALFOUR AVE,11/19/12,2012,2012-Q4,355000,1,290000,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Linwood,230 W TABOR AVE,10/31/12,2012,2012-Q4,220000,1,198300,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Linwood,208 W MONROE AVE,11/7/12,2012,2012-Q4,1,0,147400,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Linwood,509 W WILSON AVE,11/30/12,2012,2012-Q4,197000,1,180800,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Linwood,15 W HAINES AVE,10/17/12,2012,2012-Q4,296000,1,195800,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Linwood,F-9 FRANKLIN CT,10/15/12,2012,2012-Q4,125000,1,126200,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Linwood,100 PARKWOOD PLACE,10/4/12,2012,2012-Q4,1,0,211700,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Linwood,108 PARKWOOD PLACE,10/23/12,2012,2012-Q4,272600,1,220000,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Linwood,308 STEVEN DR,11/12/12,2012,2012-Q4,230000,1,190800,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Linwood,104 SHORE ROAD,11/8/12,2012,2012-Q4,0,0,180100,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Linwood,106 CAROL RD,10/10/12,2012,2012-Q4,245000,1,199100,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Northfield,2303 BURROUGHS AVE,12/11/12,2012,2012-Q4,70000,0,83500,0,1,0.73,1,0.73,1,0.73
ATLANTIC,Northfield,21 HENRY DR,11/15/12,2012,2012-Q4,1,0,280600,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Northfield,28 HENRY DR,10/26/12,2012,2012-Q4,1,0,215900,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Northfield,2445 SHEPHERD CIRCLE WEST,12/31/12,2012,2012-Q4,265000,1,317000,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Northfield,13 JACK SLOAN CT,12/14/12,2012,2012-Q4,304000,1,387700,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Northfield,522 SPRUCE AVE,10/24/12,2012,2012-Q4,0,0,167300,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Northfield,514 PINCUS AVE,10/26/12,2012,2012-Q4,0,0,199800,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Northfield,103 W OAKCREST AVE,12/21/12,2012,2012-Q4,147000,1,186800,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Northfield,1927 SHORE RD,12/28/12,2012,2012-Q4,220900,1,86700,0,1,0.73,1,0.73,1,0.73
ATLANTIC,Northfield,3 FORREST DR,10/25/12,2012,2012-Q4,125000,1,160000,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Northfield,4 HAINING PLACE,11/30/12,2012,2012-Q4,349999,1,285000,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Northfield,1007 SHORE RD,11/16/12,2012,2012-Q4,0,0,251600,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Northfield,808 SECOND ST,12/31/12,2012,2012-Q4,69900,0,140000,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Northfield,103 E OAKCREST AVE,12/20/12,2012,2012-Q4,153000,1,187000,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Atlantic City,101 S PLAZA 307,12/24/12,2012,2012-Q4,1,0,80000,0,1,0.73,1,0.73,1,0.73
ATLANTIC,Atlantic City,101 S PLAZA 701,10/19/12,2012,2012-Q4,164500,1,315400,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Atlantic City,101 S PLAZA 1007,12/28/12,2012,2012-Q4,1,0,225000,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Atlantic City,101 S PLAZA 1410,10/1/12,2012,2012-Q4,225000,1,300000,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Atlantic City,100 S BERKLEY 5A,10/11/12,2012,2012-Q4,450000,1,525000,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Atlantic City,100 S BERKLEY 5M,12/4/12,2012,2012-Q4,1,0,192200,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Atlantic City,100 S BERKLEY PH2H,12/17/12,2012,2012-Q4,1,0,475000,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Atlantic City,134 S BARTRAM AVE,12/26/12,2012,2012-Q4,1,0,450300,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Atlantic City,121 S DELANCY PL,12/7/12,2012,2012-Q4,875000,1,1450000,1,1,0.73,1,0.73,1,0.73
SUSSEX,Byram Township,2 ADAIR ST,12/11/12,2012,2012-Q4,1000,0,248700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Byram Township,40 LOCKWOOD AVE,11/16/12,2012,2012-Q4,235000,1,238800,1,1,0.05,1,0.05,1,0.05
SUSSEX,Byram Township,32 MAYNE AVE,11/29/12,2012,2012-Q4,146000,1,233800,1,1,0.05,1,0.05,1,0.05
SUSSEX,Byram Township,13 ROSE TR,12/5/12,2012,2012-Q4,43000,0,110400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Byram Township,90 SOUTH SHORE RD,11/28/12,2012,2012-Q4,350000,1,276100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Byram Township,1 BIRCH RD,10/19/12,2012,2012-Q4,175000,1,234600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Byram Township,11 LAKE DR,11/20/12,2012,2012-Q4,1,0,268700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Byram Township,133 LAKE DR,11/29/12,2012,2012-Q4,230000,1,265200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Byram Township,141 LACKAWANNA DR,12/12/12,2012,2012-Q4,190000,1,178700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Byram Township,142 LACKAWANNA DR,12/12/12,2012,2012-Q4,190000,1,16900,0,1,0.05,1,0.05,1,0.05
SUSSEX,Byram Township,164 GLENSIDE TR,10/12/12,2012,2012-Q4,1,0,189400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Byram Township,40 BIRCH PKWY,12/5/12,2012,2012-Q4,1,0,509000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Byram Township,138 NORTH SHORE RD,11/8/12,2012,2012-Q4,420000,1,373300,1,1,0.05,1,0.05,1,0.05
SUSSEX,Byram Township,7 BRAEMAR CT,12/21/12,2012,2012-Q4,299900,1,289900,1,1,0.05,1,0.05,1,0.05
SUSSEX,Byram Township,55 FIELDSTONE TR,11/6/12,2012,2012-Q4,1,0,373600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Byram Township,7 BRIDGET WAY,10/11/12,2012,2012-Q4,420000,1,323100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Byram Township,31 LYNN DR,10/19/12,2012,2012-Q4,1,0,283700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Byram Township,49 LYNN DR,10/3/12,2012,2012-Q4,285000,1,299600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Byram Township,3 FIELDSTONE TR,11/6/12,2012,2012-Q4,1,0,334700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Byram Township,273 LACKAWANNA DR,12/18/12,2012,2012-Q4,165000,1,336000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Byram Township,292 LACKAWANNA DR,11/20/12,2012,2012-Q4,1,0,318400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Byram Township,340 RT 206,10/11/12,2012,2012-Q4,1,0,496000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Byram Township,47 TAMARACK RD,10/3/12,2012,2012-Q4,251500,1,306200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Byram Township,75 TAMARACK RD,10/24/12,2012,2012-Q4,1,0,362100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Byram Township,6 CONRAD STRASSE,10/12/12,2012,2012-Q4,1,0,266900,1,1,0.05,1,0.05,1,0.05
SUSSEX,Stanhope Borough,15 LLOYD AVE,11/28/12,2012,2012-Q4,1,0,223100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Stanhope Borough,20 LAWRENCE AVE,11/21/12,2012,2012-Q4,1,0,321400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Stanhope Borough,44 BROOKLYN RD,12/1/12,2012,2012-Q4,10,0,253400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Stanhope Borough,452 AUDUBON CT,11/26/12,2012,2012-Q4,112500,1,127300,1,1,0.05,1,0.05,1,0.05
SUSSEX,Stanhope Borough,11197 DELL PL,10/16/12,2012,2012-Q4,182500,1,190900,1,1,0.05,1,0.05,1,0.05
SUSSEX,Stanhope Borough,12219 ASPEN CT,12/5/12,2012,2012-Q4,1,0,187500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Stanhope Borough,13230 DELL PL,12/6/12,2012,2012-Q4,182000,1,187500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Stanhope Borough,17338 ASPEN CT,12/6/12,2012,2012-Q4,102000,1,127300,1,1,0.05,1,0.05,1,0.05
SUSSEX,Stanhope Borough,310 STONEGATE LN,12/19/12,2012,2012-Q4,95000,0,166500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Stanhope Borough,314 STONEGATE LN,12/7/12,2012,2012-Q4,10,0,163100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Stanhope Borough,264 US HIGHWAY 206,12/24/12,2012,2012-Q4,20000,0,99000,0,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,109 MILDRED AVE,11/29/12,2012,2012-Q4,1,0,198900,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,2 PT PLEASANT RD,12/28/12,2012,2012-Q4,10,0,1784000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,205 ELMIRA TR,10/22/12,2012,2012-Q4,179220,1,297300,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,114 TULSA TR,12/20/12,2012,2012-Q4,95000,0,261100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,6 IDALROY TR,11/7/12,2012,2012-Q4,289900,1,163100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,28 BILLINGE RD,11/12/12,2012,2012-Q4,1,0,199000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,24 CARTERET RD,11/30/12,2012,2012-Q4,1,0,258600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,311 BROOKLYN MOUNTAIN RD,12/20/12,2012,2012-Q4,168000,1,297700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,213 DURBAN AVE,10/25/12,2012,2012-Q4,247400,1,293100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,7 BEACON RD,12/7/12,2012,2012-Q4,168000,1,306800,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,20 GREENWOOD AVE,10/4/12,2012,2012-Q4,1,0,304600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,9 LEO AVE,11/2/12,2012,2012-Q4,175000,1,340800,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,15 HODES ST,10/26/12,2012,2012-Q4,282500,1,353000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,6 GROVE ST,11/20/12,2012,2012-Q4,222000,1,332300,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,118 BELL AVE,11/15/12,2012,2012-Q4,10,0,289200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,42 MUSCONETCONG AVE,12/20/12,2012,2012-Q4,238000,1,291700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,12 WEST RIVER STYX RD,12/19/12,2012,2012-Q4,1,0,504300,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,68 WEST RIVER STYX RD,12/31/12,2012,2012-Q4,10,0,532200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,28 ALFRED WAY,10/26/12,2012,2012-Q4,1,0,207900,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,111 LELAND TR,11/26/12,2012,2012-Q4,283500,1,267300,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,211 MAXIM DR,12/31/12,2012,2012-Q4,0,0,623200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,6 WOODLAND RD,10/26/12,2012,2012-Q4,135000,1,253000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,10 PEBBLE BEACH RD,11/6/12,2012,2012-Q4,59500,0,267800,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,5 SAND HARBOR RD,12/20/12,2012,2012-Q4,130000,1,202300,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,18 MOHAWK AVE,10/24/12,2012,2012-Q4,228000,1,375700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,11 ELBA AVE,10/16/12,2012,2012-Q4,100,0,907600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,42 ELBA AVE,12/26/12,2012,2012-Q4,10,0,351500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,308 BROWN TR,10/9/12,2012,2012-Q4,180000,1,233500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,346 BROWN TR,10/16/12,2012,2012-Q4,50000,0,199400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,331 BROWN TR,10/18/12,2012,2012-Q4,171500,1,202500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,20 FISKE TR,10/17/12,2012,2012-Q4,62500,0,158300,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,23 ADAMS TR,12/13/12,2012,2012-Q4,115000,1,142800,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,36 STEVENS TR,12/12/12,2012,2012-Q4,65000,0,212200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,49 ROOSEVELT TR,12/8/12,2012,2012-Q4,1,0,223300,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,11 COLUMBIA TR,10/16/12,2012,2012-Q4,140000,1,323100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,635 MAXIM DR,12/17/12,2012,2012-Q4,1,0,525700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,303 SQUAW TR,12/6/12,2012,2012-Q4,268000,1,523600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,7 COULTER PL,12/20/12,2012,2012-Q4,650000,1,572800,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,11 COULTER PL,12/20/12,2012,2012-Q4,650000,1,9300,0,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,25 AIR CASTLE ISLES,10/18/12,2012,2012-Q4,775000,1,922100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,227 LAKESIDE AVE,12/20/12,2012,2012-Q4,165000,1,148500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Borough,12 WEST MAPLE,10/26/12,2012,2012-Q4,212000,1,150900,1,1,0.05,1,0.05,1,0.05
SUSSEX,Green Township,55 WINTERMUTE RD,12/28/12,2012,2012-Q4,275000,1,438300,1,1,0.05,1,0.05,1,0.05
SUSSEX,Green Township,25 HENRY RD,11/8/12,2012,2012-Q4,128000,1,156500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Green Township,17 MISTY LN,11/14/12,2012,2012-Q4,375723,1,629900,1,1,0.05,1,0.05,1,0.05
SUSSEX,Green Township,96 KENNEDY RD,12/19/12,2012,2012-Q4,199900,1,234800,1,1,0.05,1,0.05,1,0.05
SUSSEX,Green Township,117 PEQUEST RD,10/4/12,2012,2012-Q4,925000,1,1043600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Green Township,26 FAWN HOLLOW DR,12/12/12,2012,2012-Q4,465000,1,187800,1,1,0.05,1,0.05,1,0.05
SUSSEX,Green Township,75 MACKERLEY RD,12/13/12,2012,2012-Q4,1,0,438200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Green Township,179 WHITEHALL RD,10/26/12,2012,2012-Q4,90000,0,267800,1,1,0.05,1,0.05,1,0.05
SUSSEX,Green Township,1 HIGHLAND AVE,11/16/12,2012,2012-Q4,340000,1,339700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Green Township,67 DECKER POND RD,11/30/12,2012,2012-Q4,285000,1,440000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Green Township,9 WILLOW TERR,11/30/12,2012,2012-Q4,259900,1,295500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Fredon Township,12 OLD SWARTSWOOD STATION,12/7/12,2012,2012-Q4,0,0,350400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Fredon Township,13 WESTBROOK RD,11/26/12,2012,2012-Q4,0,0,252700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Fredon Township,51 FREDONIA RD,10/23/12,2012,2012-Q4,320000,1,337900,1,1,0.05,1,0.05,1,0.05
SUSSEX,Fredon Township,43 FREDONIA RD,12/4/12,2012,2012-Q4,1,0,391700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,5 WINDING WAY,10/16/12,2012,2012-Q4,269000,1,193800,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,33 LENAPE AVE,11/21/12,2012,2012-Q4,1,0,173200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,28 HEMLOCK AVE,11/27/12,2012,2012-Q4,434500,1,392800,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,4 LIBERTY TRAIL,11/21/12,2012,2012-Q4,460000,1,438400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,831 LIMECREST RD,12/11/12,2012,2012-Q4,1,0,200200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,REAR CHEYENNE RD,11/19/12,2012,2012-Q4,14330,0,3800,0,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,161 DAKOTA DR,11/16/12,2012,2012-Q4,134000,1,102400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,244 CHEYENNE RD,10/12/12,2012,2012-Q4,118000,1,108500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,17 CAMBRIDGE RD,10/19/12,2012,2012-Q4,389000,1,389300,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,10 TANGLEWOOD DR,12/21/12,2012,2012-Q4,280000,1,307600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,64 MULFORD RD,10/11/12,2012,2012-Q4,220000,1,252200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,109 LAKE ILIFF RD,11/16/12,2012,2012-Q4,477000,1,425000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,8 FLORENCE LN,11/21/12,2012,2012-Q4,265000,1,211300,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,18 WILSON PL,12/19/12,2012,2012-Q4,10,0,139100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,11 BERNARD DR,10/23/12,2012,2012-Q4,160000,1,143800,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,20 SPRINGDALE GARDENS RD,12/18/12,2012,2012-Q4,272000,1,243200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Ogdensburg Borough,14 LINCOLN AVE,12/27/12,2012,2012-Q4,163000,1,262600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Ogdensburg Borough,16 JEFFERSON TERR,11/20/12,2012,2012-Q4,10,0,339600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Ogdensburg Borough,337 MAIN ST,11/27/12,2012,2012-Q4,220000,1,254700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Ogdensburg Borough,13 CLARK ST,12/20/12,2012,2012-Q4,190500,1,218600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Ogdensburg Borough,14 WAUSAU ST,11/30/12,2012,2012-Q4,87000,0,189100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,10 DOUGLAS DR,10/24/12,2012,2012-Q4,692500,1,590600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,16 FOREST HILL DR,10/25/12,2012,2012-Q4,633000,1,594400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,51 LLEWELLYN DR,11/16/12,2012,2012-Q4,335000,1,296700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,22 WOODLAND TRL,12/26/12,2012,2012-Q4,1,0,244500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,150 CONESTOGA TRL,12/7/12,2012,2012-Q4,0,0,301000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,86 HUNTERS LN,10/19/12,2012,2012-Q4,218500,1,181100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,10 CONESTOGA TRL,10/9/12,2012,2012-Q4,1,0,193700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,9 CEDAR TREE LN,10/22/12,2012,2012-Q4,1,0,200000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,11 CICELY CT,11/14/12,2012,2012-Q4,274000,1,100000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,66 MARA BLVD,11/12/12,2012,2012-Q4,292000,1,100000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,16 TOMAHAWK TRL,11/26/12,2012,2012-Q4,255000,1,281000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,29 GREEN APPLE RD,10/3/12,2012,2012-Q4,290000,1,244200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,39 WARREN RD,11/28/12,2012,2012-Q4,260000,1,257400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,440 EAST SHORE TRL,11/8/12,2012,2012-Q4,1,0,114700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,2 MAPLE PKWY,10/19/12,2012,2012-Q4,0,0,397400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,267 SPRINGBROOK TR,10/18/12,2012,2012-Q4,220000,1,195000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,182 SPRINGBROOK TR,12/18/12,2012,2012-Q4,1,0,197600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,38 PARK RD,10/5/12,2012,2012-Q4,198000,1,247200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,44 CHEROKEE CT,10/26/12,2012,2012-Q4,555000,1,545500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,578 WEST SHORE TRL,10/10/12,2012,2012-Q4,635000,1,656500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,7 PUEBLO PKWY,10/22/12,2012,2012-Q4,985000,1,496000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,476 WEST SHORE TRL,11/27/12,2012,2012-Q4,505000,1,382900,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,440 WEST SHORE TRL,10/5/12,2012,2012-Q4,1600000,1,700700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,370 WEST SHORE TRL,12/5/12,2012,2012-Q4,852500,1,468100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,161 ALPINE TRL,12/14/12,2012,2012-Q4,305000,1,242100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,11 HICKORY TRL,10/8/12,2012,2012-Q4,1,0,435800,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,7 HICKORY TRL,12/20/12,2012,2012-Q4,375000,1,480300,1,1,0.05,1,0.05,1,0.05
